AssetId|ClientAssetID|LocationSGcode FROM FAR
245772|Land_Item_60|C02700020000000200000
245775|Land_Item_62|C06700000000023500000
1399|LAN9599339|C01900020000010400000
2248|LAN9601129|C01600600000070800000
6349|LAN9599031|C01600680000034100000
2504|LAN9604500|C01600070010835900000
16081|LAN9603462|C05100060000040200000
16521|LAN9604510|C01600620000027100000
16541|LAN9600057|C07800090000026000000
16541|LAN9605039|C07800090000025900000
16701|LAN9600268|C05800090000056000000
17301|LAN9604838|C01600020000403100000
17321|LAN9604837|C01600020000391200000
17361|LAN9600641|C01600420001825800000
17401|LAN9599803|C01600420001826100000
17441|LAN9599801|C01600020000406300000
17481|LAN9603981|C01600020000406400000
17662|LAN9599200|C01300020000526900000
17662|LAN9599201|C01300020000525800000
17662|LAN9599202|C01300020000532200000
17662|LAN9599203|C01300020000531900000
17662|LAN9599204|C01300020000529900000
17662|LAN9599205|C01300020000523600000
17662|LAN9599206|C01300020000521100000
17662|LAN9599207|C01300020000517800000
17662|LAN9599208|C01300020000516900000
17662|LAN9599211|C01300020000527700000
17662|LAN9599213|C01300020000526800000
17662|LAN9599214|C01300020000522100000
17662|LAN9599215|C01300020000521900000
17662|LAN9599216|C01300020000519000000
17662|LAN9599217|C01300020000518800000
17662|LAN9599218|C01300020000518000000
17662|LAN9599220|C01300020000527100000
17662|LAN9599221|C01300020000524100000
17662|LAN9599222|C01300020000517100000
17662|LAN9599223|C01300020000533800000
12175|LAN9601920|C05800090000001300000
12175|LAN9601921|C05800090000000600000
12175|LAN9601922|C05800090000000400000
12175|LAN9601923|C05800090000000300000
12175|LAN9601934|C05800090000002100000
12175|LAN9601935|C05800090000004500000
12175|LAN9601936|C05800090000004200000
12175|LAN9601937|C05800090000003700000
12175|LAN9601938|C05800090000006700000
12175|LAN9601939|C05800090000002700000
12175|LAN9602805|C05800090000001400000
12175|LAN9602806|C05800090000000800000
12175|LAN9602807|C05800090000000500000
12175|LAN9602808|C05800090000000100000
12175|LAN9602815|C05800090000007500000
12175|LAN9602816|C05800090000006900000
12175|LAN9602818|C05800090000002000000
12175|LAN9602819|C05800090000001700000
12175|LAN9602820|C05800090000004300000
12175|LAN9602821|C05800090000004700000
12175|LAN9602822|C05800090000002400000
12175|LAN9603639|C05800090000001100000
12175|LAN9603640|C05800090000001000000
12175|LAN9603651|C05800090000004400000
12175|LAN9603652|C05800090000004100000
12175|LAN9603653|C05800090000003900000
12175|LAN9603654|C05800090000004800000
12175|LAN9603655|C05800090000003100000
12175|LAN9603656|C05800090000002500000
12200|LAN9604021|C01600070010140100000
12332|LAN9600689|C01600070002330400000
12392|LAN9604493|C01600000000067900002
12611|LAN9604872|C06700040000384500000
13931|LAN9601903|C01300000000055900092
13931|LAN9602792|C01300000000046300000
13931|LAN9603626|C01300000000054900000
13931|LAN9604453|C01300000000054800000
13931|LAN9604454|C01300000000046000000
1540|LAN9598990|C01600190002282900000
15741|LAN9604544|C01600190002239100000
17662|LAN9599224|C01300020000533000000
17662|LAN9600032|C01300020000534200000
17662|LAN9600033|C01300020000532500000
17662|LAN9600034|C01300020000531500000
17662|LAN9600035|C01300020000530000000
17662|LAN9600036|C01300020000529400000
17662|LAN9600037|C01300020000526400000
17662|LAN9600038|C01300020000526200000
17662|LAN9600039|C01300020000523800000
17662|LAN9600040|C01300020000523100000
17662|LAN9600041|C01300020000522200000
17662|LAN9600042|C01300020000519500000
17662|LAN9600043|C01300020000519400000
17662|LAN9600046|C01300020000527400000
17662|LAN9600047|C01300020000526300000
17662|LAN9600048|C01300020000524200000
17662|LAN9600049|C01300020000523400000
17662|LAN9600050|C01300020000519200000
17662|LAN9600051|C01300020000539300000
17662|LAN9600052|C01300020000530500000
17662|LAN9600053|C01300020000530400000
17662|LAN9600851|C01300020000533500000
17662|LAN9600852|C01300020000533400000
17662|LAN9600853|C01300020000533200000
17662|LAN9600855|C01300020000531100000
17662|LAN9600856|C01300020000530100000
17662|LAN9600857|C01300020000527800000
17662|LAN9600858|C01300020000524000000
17662|LAN9600859|C01300020000520500000
17662|LAN9600860|C01300020000520000000
17662|LAN9600861|C01300020000518400000
17662|LAN9600862|C01300020000518300000
17662|LAN9600864|C01300020000525000000
17662|LAN9600866|C01300020000521400000
17662|LAN9600867|C01300020000520400000
17662|LAN9600868|C01300020000519900000
17662|LAN9600870|C01300020000526500000
17662|LAN9600871|C01300020000521600000
17662|LAN9600872|C01300020000520800000
17662|LAN9600873|C01300020000532900000
17662|LAN9601661|C01300020000533300000
17662|LAN9601662|C01300020000531800000
17662|LAN9601663|C01300020000529500000
17662|LAN9601664|C01300020000523900000
17662|LAN9601665|C01300020000523200000
17662|LAN9601666|C01300020000517900000
17662|LAN9601667|C01300020000517700000
17662|LAN9601668|C01300020000517600000
17662|LAN9601673|C01300020000527000000
10048|LAN9604332|C06100000000005500033
10247|LAN9601770|C08500040001401700000
10247|LAN9602635|C08500040001041400000
11094|LAN9600691|C01600070000359500000
11094|LAN9600692|C01600070000359000000
11094|LAN9600693|C01600070000358900000
11094|LAN9604028|C01600070000358800000
11094|LAN9604877|C01600070000358700000
11376|LAN9602339|C01600600001156200000
12031|LAN9603678|C01600340000955600000
12071|LAN9601465|C01600020002020100000
12072|LAN9603221|C01600020002020200000
12092|LAN9604044|C01600070008276000000
12136|LAN9604874|C01600750000056300000
12137|LAN9603220|C01600750000758400000
12160|LAN9602337|C01600060000234200000
12174|LAN9604882|C01600070000946000000
12175|LAN9598603|C05800090000007400000
12175|LAN9598604|C05800090000007100000
12175|LAN9598605|C05800090000004000000
12175|LAN9598606|C05800090000003600000
12175|LAN9598607|C05800090000006600000
12175|LAN9598608|C05800090000004900000
12175|LAN9598609|C05800090000003200000
12175|LAN9599429|C05800090000001200000
12175|LAN9599440|C05800090000007800000
12175|LAN9599441|C05800090000007200000
12175|LAN9599442|C05800090000007000000
12175|LAN9599443|C05800090000001600000
12175|LAN9599444|C05800090000003500000
12175|LAN9600269|C05800090000001500000
12175|LAN9600280|C05800090000001800000
12175|LAN9600281|C05800090000004600000
12175|LAN9600282|C05800090000003800000
12175|LAN9600283|C05800090000003400000
12175|LAN9600284|C05800090000003000000
12175|LAN9600285|C05800090000002600000
12175|LAN9600286|C05800090000002300000
12175|LAN9601098|C05800090000000200000
12175|LAN9601106|C05800090000007700000
12175|LAN9601107|C05800090000007600000
12175|LAN9601108|C05800090000006800000
12175|LAN9601109|C05800090000002900000
20102|LAN9601619|C02700020002095800000
20103|LAN9601618|C02700020002095700000
20103|LAN9604174|C02700020002103000000
20235|LAN9600143|C06100000000005500033
20262|LAN9601077|C01100000000007500000
20408|LAN9602221|C01600190001573000000
20423|LAN9603595|C04600110000006900000
20425|LAN9602760|C04600110000011000000
15241|LAN9599828|C01600070001172900000
15321|LAN9604467|C01300100000131700000
15341|LAN9603198|C01600420001086300000
15402|LAN9599029|C01600700000052700000
15402|LAN9600719|C01600700000794700000
15402|LAN9600720|C01600700000794600000
15402|LAN9600721|C01600700000794500000
17861|LAN9601094|C01300190000032200000
17861|LAN9601904|C01300000000055900213
17861|LAN9604455|C01300000000055900210
17861|LAN9604456|C01300000000055900207
17881|LAN9598620|C06700000000065400026
17881|LAN9599025|C06700050000111200000
17881|LAN9599806|C06700050000111600000
17881|LAN9599880|C06700050000111800000
17881|LAN9600643|C06700050000111300000
17881|LAN9600647|C06700050000113700000
17881|LAN9601486|C06700050000112000000
17881|LAN9601495|C06700050000113400000
17881|LAN9601496|C06700050000111400000
17881|LAN9601954|C06700000000065400027
17881|LAN9603247|C06700050000113600000
17881|LAN9604061|C06700050000113500000
17881|LAN9604062|C06700050000111500000
17881|LAN9604910|C06700050000111900000
20348|LAN9601081|C01100020000017100000
20353|LAN9600101|C05500120000011400000
2785|LAN9602122|C01600190000311200000
2785|LAN9604653|C01600190000311100000
2810|LAN9601695|C07300000000016900000
2812|LAN9601245|C01600070000350600000
2814|LAN9601244|C01600070000348500000
2820|LAN9599990|C02700020001444800000
2820|LAN9604168|C02700020001445000000
2820|LAN9605026|C02700020000347500000
2824|LAN9598566|C07300000000051600023
2824|LAN9598567|C07300000000051600022
2824|LAN9598568|C07300000000051600001
2824|LAN9598569|C01100000000033700002
2824|LAN9598570|C01100000000032300000
2824|LAN9599396|C07300000000051600018
2824|LAN9599397|C01100000000007800001
2824|LAN9599398|C01100000000007400002
5765|LAN9600803|C02700020000164100000
5765|LAN9605023|C02700020000164500000
5769|LAN9600110|C05100070000222800000
5769|LAN9600918|C05100070000222700000
5769|LAN9603464|C05100070000222900000
5769|LAN9604292|C05100070000222500000
5769|LAN9605147|C05100070000222400000
5770|LAN9601743|C05100070000351300000
5770|LAN9601744|C05100070000351200000
5770|LAN9603465|C05100070000351100000
5783|LAN9599986|C02700020000347200000
18561|LAN9603922|C01600340000710000000
18701|LAN9598521|C07300070000068400000
18782|LAN9602555|C01300130001057600000
18801|LAN9601688|C01300020000528400000
19181|LAN9603531|C06700000000046800036
19761|LAN9599422|C01300080000134200000
14781|LAN9602358|C01600070004421500000
14781|LAN9604902|C01600070004421600000
14882|LAN9603206|C01600600000054600000
14941|LAN9604492|C01600000000061900000
17821|LAN9600014|C03900000000030400042
17822|LAN9604818|C06700230001098100000
17823|LAN9599879|C01600700000052400000
17823|LAN9604909|C01600700000846500000
17825|LAN9602579|C06500040000220100000
17826|LAN9604250|C03900000000030400043
17826|LAN9604253|C03900050000789600000
17826|LAN9605105|C03900080000435300000
17828|LAN9598618|C01600000000020400004
17828|LAN9599461|C01600000000095700008
17828|LAN9601952|C01600000000095700007
17828|LAN9601953|C01600000000095700006
17828|LAN9602362|C01600070016391900000
17841|LAN9599454|C01600000000138400002
17841|LAN9599460|C01600000000024500048
17841|LAN9600303|C06700240004194400000
17841|LAN9601949|C01600130002018900000
17841|LAN9601950|C01600000000043100004
17841|LAN9601951|C01600000000024500055
17841|LAN9603666|C06700240004198100000
17841|LAN9603667|C01600000000043100003
17841|LAN9604052|C01600070016392700000
17861|LAN9598580|C01300000000055900216
17861|LAN9598581|C01300000000055900214
17861|LAN9598589|C01300190000001200000
17861|LAN9598590|C01300230000193500000
17861|LAN9599423|C01300190000000900000
17861|LAN9600254|C01300000000055900215
17861|LAN9600255|C01300000000055900212
17861|LAN9600256|C01300000000055900211
17861|LAN9600264|C01300190000002800000
17861|LAN9601085|C01300000000055900206
20266|LAN9604190|C04600070000053800000
20268|LAN9604188|C07800080000113500000
20268|LAN9604189|C07800080000068300000
20270|LAN9605226|C01900010000498200000
17742|LAN9599219|C01300160000530100000
17742|LAN9600869|C01300160000530400000
17742|LAN9601681|C01300160000530200000
17742|LAN9605094|C01300160000530500000
17742|LAN9605095|C01300160000530300000
17743|LAN9599254|C05500100000575300000
17743|LAN9601738|C05500100000162900000
17743|LAN9603457|C05500100000575400000
17743|LAN9603458|C05500100000503900000
17801|LAN9604224|C01300020000523700000
17826|LAN9599231|C03900050000789700000
17826|LAN9600060|C03900050000789900000
17826|LAN9605104|C03900050000789800000
17827|LAN9599878|C01600190003297000000
17827|LAN9604908|C01600190002613000000
17861|LAN9600263|C01300200000243500000
17862|LAN9601519|C04200010000142100000
17862|LAN9602405|C04200010000142200000
17881|LAN9603708|C06700050000111100000
17881|LAN9603709|C06700050000111000000
17941|LAN9605080|C01300210000042900000
17942|LAN9601390|C01600070002186200000
17942|LAN9602364|C01600070016392200000
17981|LAN9598520|C07300070000068200000
17981|LAN9601025|C07300070000068300000
1807|LAN9600639|C01600070008165800000
5726|LAN9601239|C06700200000024500000
5726|LAN9602058|C06700200000018400000
5726|LAN9602060|C06700200000017700000
5726|LAN9602081|C06700200000024400000
5726|LAN9602925|C06700200000019300000
5726|LAN9602927|C06700200000019100000
5726|LAN9602928|C06700200000018300000
5726|LAN9602929|C06700200000017900000
5726|LAN9602956|C06700200000024600000
5726|LAN9602961|C06700200000024300000
5726|LAN9603741|C06700200000020100000
5726|LAN9603742|C06700200000020000000
5726|LAN9603743|C06700200000019500000
5726|LAN9603746|C06700200000018500000
5726|LAN9603747|C06700200000018100000
5726|LAN9603775|C06700200000024100000
5726|LAN9603776|C06700200000020700000
5739|LAN9604045|C01600050000066800000
5740|LAN9602954|C01600050000041800000
5752|LAN9599898|C05400000000017700002
5752|LAN9599899|C05400000000017700000
5752|LAN9599900|C05400000000015400013
5752|LAN9600731|C01400000000008000042
5752|LAN9600732|C05400000000017700001
5752|LAN9601512|C01400000000008000043
5752|LAN9601513|C05400000000017500011
5752|LAN9601520|C05400000000018700002
5752|LAN9601521|C05400000000015400012
5752|LAN9602395|C05400000000017700003
5752|LAN9603265|C01400000000008100000
5752|LAN9604082|C05400000000017600001
5752|LAN9604936|C05400000000015400010
5752|LAN9604944|C05400000000018800001
5754|LAN9599139|C02700020001122200000
14481|LAN9602318|C01600070002516600000
17701|LAN9601434|C01600420000113800000
17701|LAN9602380|C01600420002447300000
17701|LAN9602382|C01600420001823800000
17701|LAN9603251|C01600420002192300000
17721|LAN9599028|C01600020002152200000
17721|LAN9601499|C01600020002152400000
17721|LAN9602375|C01600020002518600000
17721|LAN9602376|C01600020002152300000
17721|LAN9604064|C01600020001077500000
17721|LAN9604918|C01600020003912600000
17722|LAN9604917|C06700210000795300000
17723|LAN9599027|C06700230001116700000
17723|LAN9600714|C06700230001098200000
17723|LAN9602373|C06700230001116800000
17723|LAN9604916|C06700230001116600000
17741|LAN9599888|C01600340000473100000
17741|LAN9601494|C01600340000403000000
17741|LAN9602372|C01600340000613400000
17741|LAN9603178|C01600360000549600000
17741|LAN9604060|C01600340000475700000
17741|LAN9604912|C01600340001098300000
17742|LAN9604242|C01300160000335900000
17743|LAN9600910|C05500100000503800000
17744|LAN9598522|C07300080000266500000
17744|LAN9598523|C07300080000266200000
17744|LAN9599358|C07300080000266100000
17744|LAN9599359|C07300080000265800000
17744|LAN9601026|C07300080000266700000
17744|LAN9601027|C07300080000266300000
17744|LAN9601854|C07300080000267100000
17744|LAN9601855|C07300080000266800000
17744|LAN9601856|C07300080000265700000
17744|LAN9602732|C07300080000266600000
17744|LAN9602733|C07300080000266400000
17744|LAN9602734|C07300080000265900000
17744|LAN9603571|C07300080000266000000
17744|LAN9604398|C07300080000267000000
1777|LAN9602788|C01300000000052700001
17781|LAN9603456|C05500100000642600000
17782|LAN9600844|C01300000000055900208
17782|LAN9602541|C01300000000055900209
244308|LAN9624459|C01600190003605100000
244314|LAN9624471|C01900010000958900000
10000|LAN9605050|C04300000000015200001
2564|LAN9603662|C06700000000079400023
10106|LAN9604562|C01600070011046900000
10409|LAN9600234|C00900000000012700008
10411|LAN9604151|C06400010000072500000
10434|LAN9603267|C04200000000018600001
10434|LAN9604938|C04200000000018900001
10434|LAN9604939|C04200000000018200000
10436|LAN9599166|C04300000000019900001
10436|LAN9600003|C04300000000019700002
10436|LAN9601636|C04300000000019500001
10436|LAN9601791|C06100000000014500009
10436|LAN9601792|C06100000000014500008
10436|LAN9602656|C06100000000014500002
10436|LAN9603360|C04300000000019800001
10436|LAN9605049|C04300000000019400000
10436|LAN9605184|C06100000000014500011
10436|LAN9605185|C06100000000014500010
10438|LAN9599852|C01600420001903800000
10438|LAN9600696|C01600420001903700000
10438|LAN9604881|C01600420001903900000
10510|LAN9602762|C04600080000002400000
10511|LAN9600232|C04600080000002200000
10872|LAN9599002|C06700130000086000000
244533|LAN9604550|C01600220001000300000
244535|LAN9602455|C05400000000026700001
